1991	All I Want for Christmas	Carlos Alonso	5.0	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/carlos_alonso/all_i_want_for_christmas_1991
1989	V su00edti casu	Phill Freeman	6.3	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/v_su00edti_casu_1989
2016	Bowie: The Man Who Changed the World	Paula Lago	5.1	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/bowie:_the_man_who_changed_the_world_2016
2022	THE PREY: Legend of Karnoctus	Fermín Álvarez	3.5	Una película aburrida	https.//forummovies.org/reviews/fermín_álvarez/the_prey:_legend_of_karnoctus_2022
2019	The Strange Story of the Eurocine Cannibal Film	Phill Freeman	4.0	Un buen documental	https.//forummovies.org/reviews/phill_freeman/the_strange_story_of_the_eurocine_cannibal_film_2019
2015	Once Upon a Holiday	Fermín Álvarez	6.0	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/fermín_álvarez/once_upon_a_holiday_2015
2018	One Nation, One King	Paula Lago	5.6	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/one_nation,_one_king_2018
2014	The Case Against 8	Paula Lago	7.2	Película entretenida para pasar el rato	https.//cinemanía.com/paula/paula_lago/the_case_against_8_2014
2011	Immortals	Phill Freeman	5.8	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/immortals_2011
2018	Made in Italy	Paula Lago	5.7	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/made_in_italy_2018
2019	The House	Phill Freeman	4.4	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/the_house_2019
1947	Lured	Luisa Molina	3.5	Una película aburrida	https.//foro_pelis.es/luisam/luisa_molina/lured_1947
2010	Sin tetas no hay parau00edso	Paul Pendergast	4.7	Una película aburrida	https.//forummovies.org/reviews/paul_pendergast/sin_tetas_no_hay_parau00edso_2010
2018	State Like Sleep	Paula Lago	4.2	Una película aburrida	https.//cinemanía.com/paula/paula_lago/state_like_sleep_2018
2020	Hearts of Winter	Paul Pendergast	6.6	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/paul_pendergast/hearts_of_winter_2020
2020	Schwarz Weiss Bunt	Paul Pendergast	5.5	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/schwarz_weiss_bunt_2020
2011	Sacrifice	Phill Freeman	5.1	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/sacrifice_2011
2000	Faithless	Paul Pendergast	7.2	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/paul_pendergast/faithless_2000
1941	Puddin' Head	Phill Freeman	5.9	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/puddin'_head_1941
2010	The Seminarian	Paul Pendergast	4.1	Una película aburrida	https.//forummovies.org/reviews/paul_pendergast/the_seminarian_2010
2014	Animals	Paula Lago	5.1	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/animals_2014
2011	Sanctum	Phill Freeman	4.9	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/sanctum_2011
2019	4x4	Phill Freeman	4.7	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/4x4_2019
2016	Home Invasion	Paula Lago	4.2	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/home_invasion_2016
2014	Barbie and the Secret Door	Paula Lago	4.6	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/barbie_and_the_secret_door_2014
2018	The Scythian	Paula Lago	5.2	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/the_scythian_2018
1931	David Golder	Fermín Álvarez	6.0	Gran película, muy recomendable	https.//forummovies.org/reviews/fermín_álvarez/david_golder_1931
2011	Accidentally in Love	Phill Freeman	5.0	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/accidentally_in_love_2011
2018	Wasted Talent	Paula Lago	4.4	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/wasted_talent_2018
2018	The Wrong Cruise	Paula Lago	3.7	Una película aburrida	https.//cinemanía.com/paula/paula_lago/the_wrong_cruise_2018
1979	Assassination on the Tiber	Phill Freeman	5.1	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/assassination_on_the_tiber_1979
1982	Bugs Bunny's 3rd Movie: 1001 Rabbit Tales	Luisa Molina	6.0	Gran película, muy recomendable	https.//foro_pelis.es/luisam/luisa_molina/bugs_bunny's_3rd_movie:_1001_rabbit_tales_1982
1993	Puppet Master 4	Phill Freeman	4.1	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/puppet_master_4_1993
2022	Russian Hackers	Fermín Álvarez	6.2	Película entretenida para pasar el rato	https.//forummovies.org/reviews/fermín_álvarez/russian_hackers_2022
2016	Brotherhood	Paula Lago	5.0	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/brotherhood_2016
2015	High-Rise	Fermín Álvarez	4.5	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/high-rise_2015
1991	All I Want for Christmas	Carlos Alonso	4.2	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/carlos_alonso/all_i_want_for_christmas_1991
1975	The UFO Incident	Claire Johnson	5.5	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/claire_johnson/the_ufo_incident_1975
1984	The Perils of Gwendoline in the Land of the Yik Yak	Paula Lago	4.3	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/the_perils_of_gwendoline_in_the_land_of_the_yik_yak_1984
2022	Scream	Fermín Álvarez	6.4	Gran película, muy recomendable	https.//forummovies.org/reviews/fermín_álvarez/scream_2022
2020	Sonic the Hedgehog	Paul Pendergast	5.5	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/sonic_the_hedgehog_2020
1999	All About My Mother	Oscar Gutiérrez	6.8	Película entretenida para pasar el rato	https.//palomitas.com/películas/oscar_gutiérrez/all_about_my_mother_1999
2018	Our Body	Paula Lago	5.1	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/our_body_2018
1957	The Brain from Planet Arous	Oscar Gutiérrez	4.2	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/the_brain_from_planet_arous_1957
2013	The Sweeter Side of Life	Oscar Gutiérrez	4.6	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/the_sweeter_side_of_life_2013
2021	There's Someone Inside Your House	Phill Freeman	3.9	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/there's_someone_inside_your_house_2021
1962	Keepers of Order	Luisa Molina	5.3	Me gustó mucho y disfruté viéndola	https.//foro_pelis.es/luisam/luisa_molina/keepers_of_order_1962
2019	Violeta no coge el ascensor	Phill Freeman	4.7	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/violeta_no_coge_el_ascensor_2019
1994	River of Grass	Fermín Álvarez	5.5	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/river_of_grass_1994
2012	The Survival Games	Luisa Molina	2.6	Una película aburrida	https.//foro_pelis.es/luisam/luisa_molina/the_survival_games_2012
1977	Chinatown Kid	Luisa Molina	5.6	Me gustó mucho y disfruté viéndola	https.//foro_pelis.es/luisam/luisa_molina/chinatown_kid_1977
1943	The Man in Grey	Oscar Gutiérrez	5.5	Una buena película para ver con tu pareja	https.//palomitas.com/películas/oscar_gutiérrez/the_man_in_grey_1943
2000	Hide and Seek	Paul Pendergast	4.5	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/hide_and_seek_2000
1962	La Jetu00e9e	Luisa Molina	7.2	Una buena película para ver con tu pareja	https.//foro_pelis.es/luisam/luisa_molina/la_jetu00e9e_1962
2021	The Vault	Phill Freeman	4.0	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/the_vault_2021
2011	Sacrifice	Phill Freeman	4.4	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/sacrifice_2011
2019	The Flowers of Evil	Phill Freeman	4.9	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/the_flowers_of_evil_2019
2003	DC 9/11: Time of Crisis	Phill Freeman	3.5	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/dc_9/11:_time_of_crisis_2003
2010	The Trip	Paul Pendergast	6.1	Gran película, muy recomendable	https.//forummovies.org/reviews/paul_pendergast/the_trip_2010
1959	Samurai Saga	Fermín Álvarez	6.0	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/fermín_álvarez/samurai_saga_1959
2000	Under Suspicion	Paul Pendergast	5.5	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/under_suspicion_2000
2022	Watcher	Fermín Álvarez	5.4	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/watcher_2022
2017	Gogol. Nachalo	Carlos Alonso	4.9	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/carlos_alonso/gogol._nachalo_2017
2015	Naz & Maalik	Fermín Álvarez	4.8	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/naz_&_maalik_2015
2010	The Trip	Paul Pendergast	5.2	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/the_trip_2010
2018	Fallen	Paula Lago	4.3	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/fallen_2018
2014	Debug	Paula Lago	3.4	Una película aburrida	https.//cinemanía.com/paula/paula_lago/debug_2014
1970	The Anonymous Venetian	Paul Pendergast	5.9	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/paul_pendergast/the_anonymous_venetian_1970
2011	No Strings Attached	Phill Freeman	5.3	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/phill_freeman/no_strings_attached_2011
1973	Redneck	Fermín Álvarez	4.2	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/redneck_1973
2004	Eve's Christmas	Carlos Alonso	5.0	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/carlos_alonso/eve's_christmas_2004
1992	Boomerang	Oscar Gutiérrez	4.7	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/boomerang_1992
1975	A Guy and a Gal	Claire Johnson	4.8	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/claire_johnson/a_guy_and_a_gal_1975
1996	The Nutty Professor	Paula Lago	5.7	Una buena película para ver con tu pareja	https.//cinemanía.com/paula/paula_lago/the_nutty_professor_1996
2017	Accident	Carlos Alonso	2.4	Una película aburrida	https.//palomitas.com/películas/carlos_alonso/accident_2017
2019	The Whistleblower	Phill Freeman	4.3	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/the_whistleblower_2019
2021	The Auschwitz Report	Phill Freeman	5.7	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/the_auschwitz_report_2021
2020	Deathwell	Paul Pendergast	3.2	Una película aburrida	https.//forummovies.org/reviews/paul_pendergast/deathwell_2020
2021	Everybody Loves Chris Rock	Phill Freeman	3.1	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/everybody_loves_chris_rock_2021
2019	The Blackwell Ghost 3	Phill Freeman	5.4	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/the_blackwell_ghost_3_2019
1997	The Edge	Luisa Molina	6.0	Me gustó mucho y disfruté viéndola	https.//foro_pelis.es/luisam/luisa_molina/the_edge_1997
1991	Pure Luck	Carlos Alonso	4.9	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/carlos_alonso/pure_luck_1991
2010	Fortress of War	Paul Pendergast	6.5	Película entretenida para pasar el rato	https.//forummovies.org/reviews/paul_pendergast/fortress_of_war_2010
1964	Charulata	Oscar Gutiérrez	7.2	Una buena película para ver con tu pareja	https.//palomitas.com/películas/oscar_gutiérrez/charulata_1964
2018	Sarah Millican: Control Enthusiast Live	Paula Lago	6.2	Película entretenida para pasar el rato	https.//cinemanía.com/paula/paula_lago/sarah_millican:_control_enthusiast_live_2018
2000	Under Suspicion	Paul Pendergast	5.5	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/under_suspicion_2000
2002	Blue	Luisa Molina	5.7	Una buena película para ver con tu pareja	https.//foro_pelis.es/luisam/luisa_molina/blue_2002
1999	King Cobra	Oscar Gutiérrez	2.3	Una película aburrida	https.//palomitas.com/películas/oscar_gutiérrez/king_cobra_1999
2013	Wer	Oscar Gutiérrez	5.0	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/wer_2013
1966	The Brides of Fu Manchu	Fermín Álvarez	4.5	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/the_brides_of_fu_manchu_1966
2004	From Other Worlds	Carlos Alonso	4.0	Una película aburrida	https.//palomitas.com/películas/carlos_alonso/from_other_worlds_2004
1961	Jungle Fighters	Phill Freeman	5.8	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/jungle_fighters_1961
2018	The Lingering	Paula Lago	3.8	Una película aburrida	https.//cinemanía.com/paula/paula_lago/the_lingering_2018
2020	Triggered	Paul Pendergast	3.9	Una película aburrida	https.//forummovies.org/reviews/paul_pendergast/triggered_2020
1989	V su00edti casu	Phill Freeman	5.6	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/v_su00edti_casu_1989
1943	Heaven Can Wait	Oscar Gutiérrez	6.0	Una buena película para ver con tu pareja	https.//palomitas.com/películas/oscar_gutiérrez/heaven_can_wait_1943
1980	Fists of the White Lotus	Paul Pendergast	6.2	Película entretenida para pasar el rato	https.//forummovies.org/reviews/paul_pendergast/fists_of_the_white_lotus_1980
1984	Nausicau00e4 of the Valley of the Wind	Paula Lago	7.1	Película entretenida para pasar el rato	https.//cinemanía.com/paula/paula_lago/nausicau00e4_of_the_valley_of_the_wind_1984
2010	The Company We Keep	Paul Pendergast	5.0	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/the_company_we_keep_2010
1996	Tokyo Skin	Paula Lago	4.8	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/tokyo_skin_1996
1976	Bloodsucking Freaks	Paula Lago	3.8	Una película aburrida	https.//cinemanía.com/paula/paula_lago/bloodsucking_freaks_1976
2010	Some Days Are Better Than Others	Paul Pendergast	4.9	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/some_days_are_better_than_others_2010
2016	Brotherhood	Paula Lago	4.3	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/brotherhood_2016
2011	Sacrifice	Phill Freeman	4.0	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/sacrifice_2011
2005	Jarhead	Claire Johnson	6.1	Gran película, muy recomendable	https.//forummovies.org/reviews/claire_johnson/jarhead_2005
2014	Dead on Campus	Paula Lago	3.9	Una película aburrida	https.//cinemanía.com/paula/paula_lago/dead_on_campus_2014
2022	Ranveer vs. Wild with Bear Grylls	Fermín Álvarez	6.0	Un buen documental	https.//forummovies.org/reviews/fermín_álvarez/ranveer_vs._wild_with_bear_grylls_2022
2004	Raise Your Voice	Carlos Alonso	4.9	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/carlos_alonso/raise_your_voice_2004
2011	Salmon Fishing in the Yemen	Phill Freeman	5.9	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/phill_freeman/salmon_fishing_in_the_yemen_2011
1980	Hangar 18	Paul Pendergast	4.4	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/hangar_18_1980
2016	Sausage Party	Paula Lago	5.2	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/sausage_party_2016
2013	The Exhibition	Oscar Gutiérrez	5.8	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/the_exhibition_2013
2014	Sabotage	Paula Lago	6.1	Gran película, muy recomendable	https.//cinemanía.com/paula/paula_lago/sabotage_2014
2018	In Like Flynn	Paula Lago	4.2	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/in_like_flynn_2018
2017	Alex & The List	Carlos Alonso	3.7	Una película aburrida	https.//palomitas.com/películas/carlos_alonso/alex_&_the_list_2017
1998	Striking Poses	Paula Lago	4.0	Una película aburrida	https.//cinemanía.com/paula/paula_lago/striking_poses_1998
2020	Dude Perfect: Backstage Pass	Paul Pendergast	6.1	Gran película, muy recomendable	https.//forummovies.org/reviews/paul_pendergast/dude_perfect:_backstage_pass_2020
1970	Crimson Bat - Oichi: Wanted, Dead or Alive	Paul Pendergast	5.7	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/paul_pendergast/crimson_bat_-_oichi:_wanted,_dead_or_alive_1970
1998	The Long Way Home	Paula Lago	6.2	Gran película, muy recomendable	https.//cinemanía.com/paula/paula_lago/the_long_way_home_1998
1960	Good-for-Nothing	Paul Pendergast	6.0	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/good-for-nothing_1960
2007	The Number 23	Luisa Molina	5.6	Me gustó mucho y disfruté viéndola	https.//foro_pelis.es/luisam/luisa_molina/the_number_23_2007
1951	A Christmas Carol	Phill Freeman	4.4	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/a_christmas_carol_1951
1943	I Walked with a Zombie	Oscar Gutiérrez	6.2	Una buena película para ver con tu pareja	https.//palomitas.com/películas/oscar_gutiérrez/i_walked_with_a_zombie_1943
2019	Chain of Death	Phill Freeman	3.6	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/chain_of_death_2019
2021	American Experience Billy Graham	Phill Freeman	5.9	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/american_experience_billy_graham_2021
2013	Red Family	Oscar Gutiérrez	5.8	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/red_family_2013
2015	Love on the Sidelines	Fermín Álvarez	5.9	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/fermín_álvarez/love_on_the_sidelines_2015
1965	War and Peace	Carlos Alonso	5.9	Una buena película para ver con tu pareja	https.//palomitas.com/películas/carlos_alonso/war_and_peace_1965
2013	Oculus	Oscar Gutiérrez	5.7	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/oculus_2013
2018	Conviction	Paula Lago	6.4	Película entretenida para pasar el rato	https.//cinemanía.com/paula/paula_lago/conviction_2018
2019	Just Don't Think I'll Scream	Phill Freeman	6.2	Un buen documental	https.//forummovies.org/reviews/phill_freeman/just_don't_think_i'll_scream_2019
2017	Detective Conan: Crimson Love Letter	Carlos Alonso	5.7	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/carlos_alonso/detective_conan:_crimson_love_letter_2017
2021	A Winter Getaway	Phill Freeman	5.5	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/phill_freeman/a_winter_getaway_2021
2011	Born to Be Wild	Phill Freeman	6.7	Película entretenida para pasar el rato	https.//forummovies.org/reviews/phill_freeman/born_to_be_wild_2011
2017	One Day	Carlos Alonso	6.2	Gran película, muy recomendable	https.//palomitas.com/películas/carlos_alonso/one_day_2017
1972	The Effect of Gamma Rays on Man-in-the-Moon Marigolds	Luisa Molina	6.6	Película entretenida para pasar el rato	https.//foro_pelis.es/luisam/luisa_molina/the_effect_of_gamma_rays_on_man-in-the-moon_marigolds_1972
1999	King Cobra	Oscar Gutiérrez	4.8	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/king_cobra_1999
2013	The Husband She Met Online	Oscar Gutiérrez	4.0	Una película aburrida	https.//palomitas.com/películas/oscar_gutiérrez/the_husband_she_met_online_2013
2016	Under the Shadow	Paula Lago	6.0	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/under_the_shadow_2016
2008	The Children of Huang Shi	Fermín Álvarez	6.2	Gran película, muy recomendable	https.//forummovies.org/reviews/fermín_álvarez/the_children_of_huang_shi_2008
1998	The Idiots	Paula Lago	6.0	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/the_idiots_1998
2007	Kingdom of War: Part 1	Luisa Molina	6.0	Me gustó mucho y disfruté viéndola	https.//foro_pelis.es/luisam/luisa_molina/kingdom_of_war:_part_1_2007
2016	The Limehouse Golem	Paula Lago	5.5	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/the_limehouse_golem_2016
2006	The Marine	Oscar Gutiérrez	3.9	Una película aburrida	https.//palomitas.com/películas/oscar_gutiérrez/the_marine_2006
2010	Elite Squad 2: The Enemy Within	Paul Pendergast	7.2	Película entretenida para pasar el rato	https.//forummovies.org/reviews/paul_pendergast/elite_squad_2:_the_enemy_within_2010
2017	The Highway Rat	Carlos Alonso	5.8	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/carlos_alonso/the_highway_rat_2017
2018	Abducted	Paula Lago	3.2	Una película aburrida	https.//cinemanía.com/paula/paula_lago/abducted_2018
2015	Guns for Hire	Fermín Álvarez	3.6	Una película aburrida	https.//forummovies.org/reviews/fermín_álvarez/guns_for_hire_2015
2018	Hurt	Paula Lago	2.8	Una película aburrida	https.//cinemanía.com/paula/paula_lago/hurt_2018
2020	Primal	Paul Pendergast	4.1	Una película aburrida	https.//forummovies.org/reviews/paul_pendergast/primal_2020
2014	The Case Against 8	Paula Lago	6.6	Película entretenida para pasar el rato	https.//cinemanía.com/paula/paula_lago/the_case_against_8_2014
2012	The Eleventh Victim	Luisa Molina	3.8	Una película aburrida	https.//foro_pelis.es/luisam/luisa_molina/the_eleventh_victim_2012
2019	The Book of Job	Phill Freeman	4.7	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/the_book_of_job_2019
1991	All I Want for Christmas	Carlos Alonso	4.8	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/carlos_alonso/all_i_want_for_christmas_1991
2015	Victor Frankenstein	Fermín Álvarez	5.1	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/victor_frankenstein_2015
2021	The Real Charlie Chaplin	Phill Freeman	6.5	Película entretenida para pasar el rato	https.//forummovies.org/reviews/phill_freeman/the_real_charlie_chaplin_2021
2020	Diva	Paul Pendergast	6.4	Gran película, muy recomendable	https.//forummovies.org/reviews/paul_pendergast/diva_2020
1982	Kono ko no nanatsu no oiwai ni	Luisa Molina	4.8	Me gustó mucho y disfruté viéndola	https.//foro_pelis.es/luisam/luisa_molina/kono_ko_no_nanatsu_no_oiwai_ni_1982
2007	Say Hello for Me	Luisa Molina	5.8	Una buena película para ver con tu pareja	https.//foro_pelis.es/luisam/luisa_molina/say_hello_for_me_2007
2020	The Vanished	Paul Pendergast	4.9	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/the_vanished_2020
1976	Satan's Slave	Paula Lago	4.4	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/satan's_slave_1976
1956	Friendly Persuasion	Paula Lago	6.5	Una buena película para ver con tu pareja	https.//cinemanía.com/paula/paula_lago/friendly_persuasion_1956
2015	We don't like Captain Sausage!	Fermín Álvarez	5.3	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/we_don't_like_captain_sausage!_2015
2005	The Legend of Zorro	Claire Johnson	5.1	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/claire_johnson/the_legend_of_zorro_2005
1975	The Man from Hong Kong	Claire Johnson	5.8	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/claire_johnson/the_man_from_hong_kong_1975
2021	Mr. Saturday Night	Phill Freeman	5.1	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/mr._saturday_night_2021
2007	881	Luisa Molina	5.7	Me gustó mucho y disfruté viéndola	https.//foro_pelis.es/luisam/luisa_molina/881_2007
1997	Scream 2	Luisa Molina	5.5	Me gustó mucho y disfruté viéndola	https.//foro_pelis.es/luisam/luisa_molina/scream_2_1997
1968	The Astro-Zombies	Paula Lago	2.3	Una película aburrida	https.//cinemanía.com/paula/paula_lago/the_astro-zombies_1968
2018	Made in Italy	Paula Lago	5.2	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/made_in_italy_2018
2020	The Scary House	Paul Pendergast	4.6	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/the_scary_house_2020
1985	The Bride	Oscar Gutiérrez	4.6	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/the_bride_1985
2005	Las vueltas del citrillo	Claire Johnson	5.5	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/claire_johnson/las_vueltas_del_citrillo_2005
2018	Hell House LLC II: The Abaddon Hotel	Paula Lago	4.5	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/hell_house_llc_ii:_the_abaddon_hotel_2018
2019	Bluebird	Phill Freeman	6.4	Película entretenida para pasar el rato	https.//forummovies.org/reviews/phill_freeman/bluebird_2019
2012	Great Expectations	Luisa Molina	6.1	Una buena película para ver con tu pareja	https.//foro_pelis.es/luisam/luisa_molina/great_expectations_2012
2021	Storm Lake	Phill Freeman	6.3	Gran película, muy recomendable	https.//forummovies.org/reviews/phill_freeman/storm_lake_2021
2019	Mermaid Down	Phill Freeman	3.7	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/mermaid_down_2019
2018	Josu00e9	Paula Lago	6.0	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/josu00e9_2018
2016	The Bandit	Paula Lago	7.4	Película entretenida para pasar el rato	https.//cinemanía.com/paula/paula_lago/the_bandit_2016
1971	The Corpse Grinders	Oscar Gutiérrez	3.3	Una película aburrida	https.//palomitas.com/películas/oscar_gutiérrez/the_corpse_grinders_1971
1991	All I Want for Christmas	Carlos Alonso	5.2	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/carlos_alonso/all_i_want_for_christmas_1991
2020	Ghost Stories	Paul Pendergast	5.7	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/ghost_stories_2020
1998	Lock, Stock and Two Smoking Barrels	Paula Lago	7.4	Película entretenida para pasar el rato	https.//cinemanía.com/paula/paula_lago/lock,_stock_and_two_smoking_barrels_1998
1980	Dressed to Kill	Paul Pendergast	6.1	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/paul_pendergast/dressed_to_kill_1980
2021	HellKat	Phill Freeman	2.1	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/hellkat_2021
1966	The Man Called Flintstone	Fermín Álvarez	5.8	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/the_man_called_flintstone_1966
1951	Strangers on a Train	Phill Freeman	7.2	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/phill_freeman/strangers_on_a_train_1951
2020	The Last Bite	Paul Pendergast	3.4	Una película aburrida	https.//forummovies.org/reviews/paul_pendergast/the_last_bite_2020
2019	Adoration	Phill Freeman	5.6	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/adoration_2019
2010	Cool Dog	Paul Pendergast	3.1	Una película aburrida	https.//forummovies.org/reviews/paul_pendergast/cool_dog_2010
